Facility PK,FacilityName,Service Category,Service Type,BuildingNumber,PartnerType,PartnerTypeDetailed,Address,Address 2,Borough,Zipcode,Latitude,Longitude,Phone,AdditionalInfo,StartDate,EndDate,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Condoms (Male),FC2 (Female/Insertive Condoms),Lubricant,Facility Type,Website,Community Board,Council District,Census Tract,BIN,BBL,NTA
52681906,Boulevard (Formerly Natives),Free Safer Sex Products,Condoms and Lubricant,,Business,Restaurant,82-22 Northern Boulevard,,Queens,11372,40.755571081902,-73.88508136541,,You can find free safer sex products inside a dispenser/fishbowl located upstairs near the restrooms of the Restaurant. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,403,25,28300,4440874,4014300006,QN28
52682164,Peedee Restaurant,Free Safer Sex Products,Condoms and Lubricant,,Business,Restaurant,2006 3 Avenue,,Manhattan,10029,40.794285179143,-73.942705789207,,You can find free safer sex products inside a fishbowl located at cashier of the Restaurant. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,111,8,17200,1082322,1016380033,MN33
52682149,NYP - Special Care Center,Free Safer Sex Products,Condoms and Lubricant,,Hospital,None,"138-47 Horace Harding Expressway,2nd Floor",,Queens,11367,40.742819598865,-73.826641034307,(718) 670-2530,<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:00 AM - 4:00 PM,8:00 AM - 4:00 PM,8:00 AM - 4:00 PM,11:30 AM - 7:30 PM,8:00 AM - 4:00 PM,,,true,true,true,,,407,20,80301,4536403,4063820039,QN62
52681984,Drj Pharmacy Inc,Free Safer Sex Products,Condoms and Lubricant,,Pharmacy,Other,"10410 Flatlands Avenue,Floor",,Brooklyn,11236,40.64714306923,-73.895247191194,9178938452,<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 2:00 PM,,true,true,true,,,318,46,98600,3230533,3082120042,BK50
52682086,Littlefield,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,635 Sackett Street,,Brooklyn,11217,40.678397901403,-73.983505815221,,You can find free safer sex products in a fishbowl at this bar/lounge. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,306,33,11900,3007000,3004270052,BK37
52681913,Broadway Lumber Supplies,Free Safer Sex Products,Condoms and Lubricant,,Business,Retail Store,"965 Broadway,N/A",,Brooklyn,11221,40.696644177263,-73.934629015178,(718)919-1021,"Having condoms on-hand is important, no matter who you are. However, it can be embarrassing to go to a local retailer and purchase this product. If you would rather grab your condoms discreetly and safely our store is stocked with a wide range of condom options, all manufactured by well-known name brands. Free of charge donated by the City of New York. This means that you and your partner can try more styles of condoms to find what works for you. We value your privacy. <br><br>These free safer s",19000101000000.000000000,19000101000000.000000000,7:30 AM - 6:30 PM,7:30 AM - 6:30 PM,7:30 AM - 6:30 PM,7:30 AM - 6:30 PM,7:30 AM - 6:30 PM,9:00 AM - 6:00 PM,10:00 AM - 4:00 PM,true,true,true,,,304,34,39300,3072650,3031930023,BK78
52682003,Fina Beauty Salon,Free Safer Sex Products,Condoms and Lubricant,,Business,Beauty Salon,503 West 181 Street,,Manhattan,10033,40.84823773224,-73.931154096397,,You can find free safer sex products inside a fishbowl located in the front of the Beauty Salon. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,112,10,26900,1063700,1021550019,MN35
52682046,House of Yes,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,2 Wyckoff Avenue,,Brooklyn,11237,40.706946648411,-73.923488172707,718-991-0605,You can find free safer sex products inside a fishbowl located at the end of the bar of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,7:00 PM - 2:00 AM,7:00 PM - 2:00 AM,7:00 PM - 4:00 AM,7:00 PM - 4:30 AM,7:00 PM - 4:30 AM,7:00 PM - 2:00 AM,true,true,true,,,304,34,44700,3072395,3031760034,BK77
52682053,Industry Club,Free Safer Sex Products,Condoms and Lubricant,,Business,Night Club,355 West 52 Street,,Manhattan,10019,40.764183267388,-73.986708172112,917-684-8584,You can find free safer sex products inside a fishbowl located behind the bar of the Night Club. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,true,false,true,,,104,3,13300,1025239,1010430011,MN15
52682036,HASA Center #85 Greenwood,Free Safer Sex Products,Condoms and Lubricant,,Government,Community Center,88 3 Avenue,,Brooklyn,11217,40.683763673367,-73.981766594505,,You can find free safer sex products inside a dispenser located in the 2nd floor reception area of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,false,,,302,33,3900,3335918,3001970028,BK38
52681987,Drop off service,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,211 Avenue A,,Manhattan,10009,40.729820759444,-73.980794194713,212-633-1133,You can find free safer sex products inside a fishbowl located on the counter of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,1:00 PM - 4:00 AM,1:00 PM - 4:00 AM,true,false,true,,,103,2,3400,1006022,1004410035,MN22
52681953,Conquete,Free Safer Sex Products,Condoms and Lubricant,,Business,Retail Store,255 West 23 Street,,Manhattan,10011,40.744740123482,-73.997163412288,469-733-5051,You can find free safer sex products inside a fishbowl located at desk of the Clothing Store. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,10:00 AM - 8:00 PM,10:00 AM - 8:00 PM,10:00 AM - 8:00 PM,10:00 AM - 8:00 PM,10:00 AM - 8:00 PM,10:00 AM - 8:00 PM,10:00 AM - 8:00 PM,true,false,true,,,104,3,9100,1084991,1007730012,MN13
52682166,Pianos,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,158 Ludlow Street,,Manhattan,10002,40.720994557968,-73.987878465829,212-337-1696,You can find free safer sex products inside a dispenser located in the back near the restroom of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,12:00 PM - 8:00 PM,12:00 PM - 8:00 PM,12:00 PM - 8:00 PM,12:00 PM - 8:00 PM,12:00 PM - 8:00 PM,12:00 PM - 8:00 PM,12:00 PM - 8:00 PM,true,false,true,,,103,1,3001,1079699,1004110050,MN27
52682092,Manhattan Monster,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,80 Grove Street,,Manhattan,10014,40.733407004766,-74.002428368437,,You can find free safer sex products inside a dispenser located in the front near the entrance of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,102,3,7100,1010232,1005920040,MN23
52681879,B Cup Cafe,Free Safer Sex Products,Condoms and Lubricant,,Business,Café,212 Avenue B,,Manhattan,10009,40.728596215162,-73.978651389479,,You can find free safer sex products inside a fishbowl located on the counter of the Café. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,103,2,3400,1005216,1004067501,MN22
52682221,The Make Up Shop,Free Safer Sex Products,Condoms and Lubricant,,Business,Beauty Salon,79-02 37 Avenue,,Queens,11372,40.749454855762,-73.886943450654,917-443-4360,You can find free safer sex products inside a dispenser located near the restroom of the Beauty Salon. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,,,true,false,true,,,403,25,28500,4029968,4012900001,QN28
52682241,Urban Health Plan-Plaza del Sol Family Health Center,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,"37-16 108 Street,n/a",,Queens,11368,40.753608489918,-73.860266692233,(718) 651-4000,You can find free safer sex products inside a fishbowl located at the reception counter of the Community Health Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,,true,false,false,,<a href=https://www.urbanhealthplan.org/>Visit this organization's website</a>,403,21,40300,4437230,4017730010,QN26
52681938,Clinton Novelties/20 Clinton Ink,Free Safer Sex Products,Condoms and Lubricant,,Business,Tattoo Parlor,20 Clinton Street,,Manhattan,10002,40.72072512333,-73.98420238606,,You can find free safer sex products inside a dispenser located on the left side when entering of the Tattoo Parlor. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,false,false,false,,,103,2,2201,1004261,1003507501,MN28
52682183,Rebar (Formerly  Lounge),Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,225 West 19 Street,,Manhattan,10011,40.742028321316,-73.998343587072,,You can find free safer sex products inside a fishbowl located near the coat room of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,104,3,8700,1013976,1007697504,MN13
52682031,HASA Center #48 Jerome Ctr,Free Safer Sex Products,Condoms and Lubricant,,Government,Community Center,888 Garrison Avenue,,Bronx,10474,40.817249549627,-73.891867746951,,You can find free safer sex products inside a dispenser located in the waiting room of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,false,,,202,17,9300,2005939,2027390015,BX27
52682103,"Metropolitan Church of New York Charities, Inc.",Free Safer Sex Products,Condoms and Lubricant,,Faith-Based Organization,Community Center,446 West 36 Street,,Manhattan,10018,40.755502336101,-73.997386739707,,You can find free safer sex products inside a fishbowl located in the front near the entrance of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,104,3,11100,1012876,1007330062,MN13
52682218,The Graham,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,"151 Meserole Street,THE BAR",,Brooklyn,11206,40.708097121601,-73.943068706158,7183884682,Condoms always available by the door! <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,true,true,true,,,301,34,49300,3071005,3030440037,BK78
52681893,Bizarre,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,12 Jefferson Street,,Brooklyn,11206,40.697415550442,-73.934790540305,,You can find free safer sex products inside a Fishbowl located by the bar of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,304,34,38900,3072173,3031700014,BK78
